 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0.0,0.0,0.07,0.0,0.22,0.0,0.1,0.0,0.0,0.0,0.0,1.56,0.59,0.0,0.3,0.0,1.15
0.0,0.0,0.04,0.0,0.21,0.0,0.15,0.0,0.0,0.0,0.0,1.53,0.73,0.0,0.34,0.0,1.14
0.0,0.0,0.01,0.0,0.16,0.0,0.2,0.0,0.0,0.0,0.0,1.47,0.72,0.0,0.31,0.0,1.2
0.0,0.0,0.03,0.0,0.17,0.0,0.25,0.0,0.0,0.0,0.0,1.63,1.0,0.0,0.33,0.0,1.16
0.0,0.0,0.03,0.0,0.19,0.0,0.26,0.0,0.0,0.0,0.0,1.58,0.98,0.0,0.29,0.0,1.16
0.0,0.0,0.06,0.0,0.24,0.0,0.2,0.0,0.0,0.0,0.0,1.66,0.96,0.0,0.23,0.0,1.12
0.0,0.0,0.03,0.0,0.23,0.0,0.15,0.0,0.0,0.0,0.0,1.62,0.91,0.0,0.23,0.0,1.19
0.0,0.0,0.08,0.0,0.24,0.0,0.14,0.0,0.0,0.0,0.0,1.67,0.97,0.0,0.23,0.0,1.12
0.0,0.0,0.13,0.0,0.22,0.0,0.17,0.0,0.0,0.0,0.0,1.65,0.89,0.0,0.26,0.0,1.16
0.0,0.0,0.19,0.0,0.2,0.0,0.18,0.0,0.0,0.0,0.0,1.6,0.86,0.0,0.33,0.0,1.18
0.0,0.0,0.19,0.0,0.2,0.0,0.13,0.0,0.0,0.0,0.0,1.61,0.89,0.0,0.35,0.0,1.26
0.0,0.0,0.17,0.0,0.24,0.0,0.13,0.0,0.0,0.0,0.0,1.58,1.0,0.0,0.41,0.0,1.27
0.0,0.0,0.17,0.0,0.27,0.0,0.11,0.0,0.0,0.0,0.0,1.53,0.84,0.0,0.36,0.0,1.19
0.0,0.0,0.2,0.0,0.27,0.0,0.11,0.0,0.0,0.0,0.0,1.55,0.71,0.0,0.35,0.0,1.15
0.0,0.0,0.21,0.0,0.24,0.0,0.09,0.0,0.0,0.0,0.0,1.32,0.37,0.0,0.32,0.0,1.14
0.0,0.0,0.2,0.0,0.24,0.0,0.08,0.0,0.0,0.0,0.01,1.46,0.66,0.0,0.28,0.0,1.14
0.0,0.0,0.18,0.0,0.23,0.0,0.09,0.0,0.0,0.0,0.01,1.27,0.38,0.0,0.2,0.0,1.15
0.0,0.0,0.12,0.0,0.23,0.0,0.05,0.0,0.0,0.0,0.01,1.28,0.46,0.0,0.22,0.0,1.12
0.0,0.0,0.09,0.0,0.23,0.0,0.1,0.0,0.0,0.0,0.0,1.12,0.1,0.0,0.21,0.0,1.14
0.0,0.0,0.06,0.0,0.23,0.0,0.13,0.0,0.0,0.0,0.0,1.13,0.1,0.0,0.29,0.0,1.09
0.0,0.0,0.04,0.0,0.25,0.0,0.16,0.0,0.0,0.0,0.0,1.24,0.17,0.0,0.27,0.0,1.1
0.0,0.0,0.05,0.0,0.26,0.0,0.11,0.0,0.0,0.0,0.0,1.39,0.55,0.0,0.24,0.0,1.03
0.0,0.0,0.04,0.0,0.29,0.0,0.13,0.0,0.0,0.0,0.0,1.56,0.99,0.0,0.19,0.0,1.06
0.0,0.0,0.04,0.0,0.31,0.0,0.14,0.0,0.0,0.0,0.0,1.62,1.2,0.0,0.26,0.0,0.9
0.0,0.0,0.04,0.0,0.32,0.0,0.1,0.0,0.0,0.0,0.0,1.78,0.89,0.0,0.26,0.04,0.98
0.0,0.0,0.03,0.0,0.29,0.0,0.06,0.0,0.0,0.0,0.18,1.81,0.77,0.0,0.25,0.04,1.01
0.0,0.0,0.09,0.0,0.3,0.0,0.06,0.0,0.0,0.0,0.38,1.85,0.76,0.0,0.13,0.04,1.21
0.0,0.0,0.12,0.0,0.34,0.0,0.12,0.0,0.0,0.0,0.51,1.73,1.03,0.0,0.19,0.0,1.19
0.0,0.0,0.22,0.0,0.38,0.0,0.19,0.0,0.0,0.0,0.43,1.67,1.07,0.0,0.23,0.0,1.19
0.0,0.0,0.23,0.0,0.36,0.0,0.23,0.0,0.0,0.0,0.23,1.66,1.16,0.0,0.24,0.0,1.18
0.0,0.0,0.21,0.0,0.37,0.0,0.22,0.0,0.0,0.0,0.23,1.59,1.16,0.0,0.19,0.0,1.13
0.0,0.0,0.15,0.0,0.36,0.0,0.17,0.0,0.0,0.0,0.17,1.61,1.08,0.0,0.12,0.0,1.18
0.0,0.0,0.12,0.0,0.38,0.0,0.1,0.0,0.0,0.0,0.17,1.64,0.67,0.0,0.07,0.09,1.15
0.0,0.0,0.19,0.0,0.39,0.0,0.07,0.0,0.0,0.0,0.04,1.67,0.41,0.0,0.03,0.09,1.25
0.0,0.0,0.24,0.0,0.4,0.01,0.07,0.0,0.0,0.0,0.0,1.68,0.13,0.0,0.0,0.1,1.24
0.0,0.0,0.27,0.0,0.39,0.01,0.12,0.0,0.0,0.0,0.0,1.62,0.15,0.0,0.0,0.01,1.23
0.0,0.0,0.27,0.0,0.38,0.01,0.11,0.0,0.0,0.0,0.0,1.63,0.06,0.0,0.0,0.01,1.25
0.0,0.0,0.23,0.0,0.36,0.0,0.09,0.0,0.0,0.0,0.0,1.59,0.05,0.0,0.0,0.0,1.3
0.0,0.0,0.24,0.0,0.36,0.0,0.02,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.36
0.0,0.0,0.22,0.0,0.33,0.0,0.01,0.0,0.0,0.0,0.0,1.64,0.1,0.0,0.0,0.0,1.4
0.0,0.0,0.24,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.15,0.0,0.0,0.0,1.37
0.0,0.0,0.23,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.18,0.0,0.0,0.0,1.36
0.0,0.0,0.24,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.09,0.0,0.04,0.0,1.34
0.0,0.0,0.2,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.07,1.72,0.04,0.0,0.04,0.0,1.4
0.0,0.0,0.19,0.0,0.36,0.0,0.02,0.0,0.0,0.0,0.07,1.68,0.01,0.0,0.04,0.0,1.42
0.0,0.0,0.17,0.0,0.38,0.0,0.03,0.0,0.0,0.0,0.07,1.65,0.0,0.0,0.0,0.0,1.4
0.0,0.0,0.15,0.0,0.39,0.0,0.03,0.0,0.0,0.0,0.03,1.64,0.0,0.0,0.0,0.0,1.33
0.0,0.0,0.12,0.0,0.4,0.0,0.02,0.0,0.0,0.0,0.06,1.84,0.0,0.0,0.0,0.0,1.28
0.0,0.0,0.07,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.06,1.96,0.02,0.0,0.0,0.0,1.3
0.0,0.0,0.08,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.1,2.06,0.13,0.0,0.0,0.0,1.34
0.0,0.0,0.05,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.13,2.0,0.22,0.0,0.0,0.0,1.41
0.0,0.0,0.04,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.13,1.92,0.23,0.0,0.0,0.0,1.36
0.0,0.0,0.04,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.06,1.95,0.16,0.0,0.0,0.01,1.29
0.0,0.0,0.03,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.07,0.0,0.01,0.01,1.23
0.0,0.0,0.04,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.17,1.95,0.03,0.0,0.01,0.01,1.19
0.0,0.0,0.07,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.17,1.91,0.0,0.0,0.06,0.0,1.17
0.0,0.0,0.14,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.55,1.98,0.0,0.0,0.05,0.0,1.09
0.0,0.0,0.2,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.56,2.0,0.0,0.0,0.06,0.0,1.11
0.0,0.0,0.14,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.56,2.01,0.05,0.0,0.05,0.0,1.13
0.0,0.0,0.07,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.38,1.99,0.1,0.0,0.06,0.0,1.19
0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.21,2.09,0.28,0.0,0.08,0.05,1.2
0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.29,2.14,0.31,0.0,0.09,0.06,1.22
0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.11,2.11,0.26,0.0,0.15,0.09,1.26
0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.11,1.93,0.09,0.0,0.16,0.05,1.23
0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.02,1.88,0.0,0.0,0.12,0.03,1.19
0.0,0.0,0.02,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.1,0.04,1.19
0.0,0.0,0.02,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.01,1.93,0.0,0.0,0.14,0.04,1.22
0.0,0.0,0.03,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.01,2.06,0.03,0.0,0.16,0.34,1.29
0.0,0.0,0.01,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.01,2.25,0.04,0.0,0.1,0.65,1.31
0.0,0.0,0.01,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.04,0.0,0.03,0.65,1.38
0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.02,2.06,0.01,0.0,0.0,0.35,1.38
0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.2,1.93,0.18,0.0,0.0,0.05,1.4
0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.73,1.87,0.36,0.0,0.0,0.05,1.35
0.0,0.0,0.01,0.0,0.49,0.0,0.0,0.0,0.0,0.0,1.14,1.86,0.42,0.0,0.0,0.05,1.35
0.0,0.0,0.02,0.0,0.45,0.0,0.0,0.0,0.0,0.0,1.45,1.74,0.51,0.0,0.0,0.0,1.33
0.0,0.0,0.03,0.0,0.44,0.0,0.0,0.0,0.0,0.0,1.56,1.78,0.51,0.0,0.0,0.0,1.34
0.0,0.0,0.02,0.0,0.42,0.0,0.0,0.0,0.0,0.0,1.63,1.91,0.7,0.0,0.0,0.0,1.33
0.0,0.0,0.01,0.0,0.43,0.0,0.0,0.0,0.0,0.0,1.52,2.01,0.7,0.0,0.0,0.0,1.32
0.0,0.0,0.02,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.89,2.03,0.64,0.0,0.03,0.15,1.31
0.0,0.0,0.02,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.38,2.06,0.4,0.0,0.04,0.46,1.37
0.0,0.0,0.03,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.12,0.0,0.16,0.78,1.45
0.0,0.0,0.05,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.01,0.0,0.18,0.93,1.5
0.0,0.0,0.08,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.01,0.0,0.22,0.9,1.51
0.0,0.0,0.09,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.01,0.0,0.22,0.88,1.47
0.0,0.0,0.06,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.17,0.59,1.45
0.0,0.0,0.04,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.13,0.32,1.5
0.0,0.0,0.02,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.26,1.68,0.16,0.0,0.01,0.02,1.51
0.0,0.0,0.04,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.26,1.6,0.29,0.0,0.01,0.01,1.61
0.0,0.0,0.03,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.34,1.51,0.37,0.0,0.0,0.0,1.55
0.0,0.0,0.03,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.09,1.64,0.21,0.0,0.0,0.02,1.58
0.0,0.0,0.01,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.27,1.64,0.22,0.0,0.0,0.02,1.54
0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.26,1.6,0.38,0.0,0.0,0.11,1.61
0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.26,1.63,0.5,0.0,0.0,0.37,1.6
0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.08,1.76,0.7,0.0,0.0,0.65,1.59
0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.09,1.85,0.54,0.0,0.0,0.68,1.5
0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.09,1.88,0.69,0.0,0.0,0.65,1.44
0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.16,1.76,0.35,0.0,0.0,0.37,1.37
0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.2,1.84,0.45,0.0,0.0,0.25,1.38
0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.38,1.98,0.32,0.0,0.0,0.0,1.43
0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.34,2.13,0.47,0.0,0.0,0.0,1.5
0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.25,2.02,0.29,0.0,0.0,0.0,1.53
0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.14,1.85,0.37,0.0,0.0,0.0,1.61
0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.1,1.77,0.36,0.0,0.07,0.0,1.72
0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.23,1.8,0.56,0.0,0.12,0.0,1.75
0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.37,1.74,0.41,0.0,0.13,0.0,1.74
0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.51,1.69,0.48,0.0,0.08,0.0,1.68
0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.67,1.66,0.31,0.0,0.07,0.0,1.61
0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.74,1.8,0.44,0.0,0.05,0.0,1.54
0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.93,1.83,0.36,0.0,0.13,0.0,1.5
0.0,0.0,0.04,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.89,1.88,0.43,0.0,0.11,0.0,1.53
0.0,0.0,0.06,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.78,1.76,0.42,0.0,0.22,0.0,1.53
0.0,0.0,0.07,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.64,1.73,0.41,0.0,0.21,0.0,1.5
0.0,0.0,0.03,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.65,1.74,0.47,0.0,0.23,0.0,1.51
0.0,0.0,0.01,0.0,0.45,0.0,0.02,0.0,0.0,0.0,0.64,1.79,0.28,0.0,0.12,0.0,1.36
0.0,0.0,0.0,0.0,0.54,0.02,0.07,0.0,0.0,0.0,0.83,1.79,0.16,0.0,0.04,0.0,1.03
0.0,0.0,0.0,0.0,0.6,0.02,0.1,0.0,0.0,0.0,0.78,1.77,0.0,0.0,0.0,0.0,0.62
0.0,0.0,0.0,0.0,0.52,0.02,0.08,0.0,0.0,0.0,0.65,1.62,0.0,0.0,0.09,0.0,0.27
0.0,0.0,0.0,0.0,0.35,0.0,0.03,0.0,0.0,0.0,0.39,1.56,0.05,0.0,0.1,0.0,0.12
0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.23,1.36,0.21,0.0,0.1,0.0,0.0
0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.18,1.34,0.35,0.0,0.06,0.0,0.0
0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.07,1.28,0.3,0.0,0.05,0.0,0.0
0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.03,1.29,0.14,0.0,0.05,0.0,0.0
0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.02,1.35,0.0,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.02,1.31,0.01,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.04,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.01,0.0,0.05,0.02,0.0
0.0,0.0,0.0,0.04,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.05,0.0,0.12,0.01,0.0
0.0,0.0,0.0,0.04,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.08,0.0,0.14,0.01,0.0
0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.02,1.15,0.2,0.0,0.09,0.01,0.0
0.0,0.0,0.0,0.07,0.18,0.0,0.0,0.0,0.0,0.0,0.02,1.17,0.24,0.0,0.04,0.0,0.0
0.0,0.0,0.0,0.07,0.2,0.0,0.0,0.0,0.0,0.0,0.2,1.17,0.25,0.0,0.07,0.0,0.0
0.0,0.0,0.0,0.07,0.19,0.0,0.0,0.0,0.0,0.0,0.18,1.31,0.18,0.0,0.14,0.01,0.0
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,1.17,0.1,0.0,0.15,0.01,0.0
0.0,0.0,0.0,0.0,0.21,0.0,0.02,0.0,0.0,0.0,0.02,1.18,0.16,0.0,0.1,0.01,0.0
0.0,0.0,0.0,0.0,0.2,0.0,0.07,0.0,0.0,0.0,0.02,1.18,0.14,0.0,0.02,0.0,0.0
0.0,0.0,0.0,0.0,0.21,0.0,0.11,0.0,0.0,0.0,0.01,1.27,0.13,0.0,0.02,0.0,0.0
0.0,0.0,0.0,0.0,0.19,0.0,0.17,0.0,0.0,0.0,0.04,1.24,0.03,0.0,0.02,0.0,0.0
0.0,0.0,0.0,0.01,0.19,0.0,0.17,0.0,0.0,0.0,0.04,1.15,0.0,0.0,0.07,0.0,0.0
0.0,0.0,0.0,0.01,0.17,0.0,0.24,0.0,0.0,0.0,0.02,1.11,0.0,0.0,0.06,0.0,0.0
0.0,0.0,0.0,0.01,0.17,0.0,0.29,0.0,0.0,0.0,0.05,1.11,0.06,0.0,0.08,0.0,0.0
0.0,0.0,0.0,0.0,0.16,0.0,0.27,0.0,0.0,0.0,0.05,1.24,0.12,0.0,0.07,0.0,0.0
0.0,0.0,0.0,0.0,0.17,0.0,0.21,0.0,0.0,0.0,0.06,1.38,0.12,0.0,0.06,0.0,0.0
0.0,0.0,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.04,1.39,0.08,0.0,0.04,0.0,0.0
0.0,0.0,0.0,0.0,0.14,0.0,0.21,0.0,0.0,0.0,0.04,1.36,0.03,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1,0.0,0.24,0.0,0.0,0.0,0.03,1.21,0.04,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.09,0.0,0.25,0.0,0.0,0.0,0.03,1.22,0.15,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.07,0.0,0.24,0.0,0.0,0.0,0.05,1.11,0.27,0.0,0.03,0.0,0.0
0.0,0.0,0.0,0.0,0.08,0.0,0.28,0.0,0.0,0.0,0.05,1.15,0.36,0.0,0.03,0.0,0.0
0.0,0.0,0.0,0.0,0.04,0.0,0.31,0.0,0.0,0.0,0.02,1.05,0.29,0.0,0.04,0.0,0.0
0.0,0.0,0.0,0.0,0.03,0.0,0.31,0.0,0.0,0.0,0.01,1.06,0.16,0.0,0.01,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.01,1.0,0.12,0.0,0.08,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.01,1.03,0.1,0.0,0.1,0.0,0.0
0.0,0.0,0.0,0.0,0.01,0.0,0.34,0.0,0.0,0.0,0.0,1.02,0.13,0.0,0.13,0.0,0.0
0.0,0.0,0.0,0.0,0.01,0.0,0.29,0.0,0.0,0.0,0.0,1.03,0.07,0.0,0.07,0.0,0.0
0.0,0.0,0.0,0.0,0.02,0.0,0.29,0.0,0.0,0.0,0.0,1.06,0.03,0.0,0.03,0.0,0.0
0.0,0.0,0.0,0.0,0.02,0.0,0.3,0.0,0.0,0.0,0.0,1.1,0.09,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.02,0.0,0.33,0.0,0.0,0.0,0.0,1.14,0.1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01,0.0,0.32,0.0,0.0,0.0,0.0,1.18,0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.25,0.13,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.25,0.17,0.0,0.05,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,1.24,0.1,0.0,0.07,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.25,0.16,0.0,0.07,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,1.29,0.11,0.0,0.07,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,1.29,0.22,0.0,0.16,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,1.24,0.21,0.0,0.24,0.0,0.0
0.0,0.0,0.0,0.0,0.02,0.0,0.28,0.0,0.0,0.0,0.0,1.3,0.28,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.04,0.0,0.31,0.0,0.0,0.0,0.0,1.31,0.18,0.0,0.14,0.0,0.0
0.0,0.0,0.0,0.0,0.08,0.0,0.3,0.0,0.0,0.0,0.06,1.31,0.22,0.0,0.2,0.0,0.0
0.0,0.0,0.0,0.0,0.06,0.0,0.34,0.0,0.0,0.0,0.06,1.28,0.24,0.0,0.17,0.0,0.0
0.0,0.0,0.0,0.0,0.05,0.0,0.33,0.0,0.0,0.0,0.06,1.24,0.29,0.0,0.29,0.0,0.0
0.0,0.0,0.0,0.0,0.01,0.0,0.31,0.0,0.0,0.0,0.0,1.27,0.29,0.0,0.27,0.0,0.0
0.0,0.0,0.0,0.0,0.01,0.0,0.3,0.0,0.0,0.0,0.0,1.2,0.27,0.0,0.32,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,1.17,0.25,0.0,0.31,0.0,0.0
0.0,0.0,0.0,0.0,0.02,0.0,0.29,0.0,0.0,0.0,0.0,1.13,0.2,0.0,0.23,0.0,0.0
0.0,0.0,0.0,0.0,0.04,0.0,0.3,0.0,0.0,0.0,0.0,1.17,0.22,0.0,0.19,0.0,0.0
0.0,0.0,0.0,0.0,0.07,0.0,0.32,0.0,0.0,0.0,0.01,1.26,0.21,0.0,0.13,0.0,0.0
0.0,0.0,0.0,0.03,0.09,0.0,0.38,0.0,0.0,0.0,0.03,1.29,0.27,0.0,0.11,0.0,0.0
0.0,0.0,0.0,0.03,0.09,0.0,0.4,0.0,0.0,0.0,0.03,1.33,0.25,0.0,0.07,0.0,0.0
0.0,0.0,0.0,0.03,0.08,0.0,0.38,0.0,0.0,0.0,0.05,1.37,0.22,0.0,0.11,0.0,0.0
0.0,0.0,0.0,0.0,0.05,0.0,0.35,0.0,0.0,0.0,0.05,1.44,0.1,0.0,0.15,0.0,0.0
0.0,0.0,0.0,0.0,0.04,0.0,0.36,0.0,0.0,0.0,0.05,1.45,0.05,0.0,0.18,0.0,0.0
0.0,0.0,0.0,0.0,0.02,0.0,0.38,0.0,0.0,0.0,0.05,1.47,0.03,0.0,0.22,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.02,1.5,0.04,0.0,0.17,0.0,0.0
0.0,0.0,0.0,0.0,0.02,0.0,0.42,0.0,0.0,0.0,0.02,1.5,0.01,0.0,0.14,0.0,0.0
0.0,0.0,0.0,0.0,0.05,0.0,0.49,0.0,0.0,0.0,0.0,1.49,0.01,0.0,0.01,0.0,0.0
0.0,0.0,0.0,0.05,0.06,0.0,0.51,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.01,0.0,0.0
0.0,0.0,0.0,0.05,0.07,0.0,0.51,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.03,0.0,0.0
0.0,0.0,0.0,0.05,0.06,0.0,0.49,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.03,0.0,0.0
0.0,0.0,0.0,0.0,0.08,0.0,0.49,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.06,0.0,0.0
0.0,0.0,0.0,0.0,0.05,0.0,0.5,0.0,0.0,0.0,0.03,1.43,0.0,0.0,0.04,0.0,0.0
0.0,0.0,0.0,0.0,0.05,0.0,0.49,0.0,0.0,0.0,0.03,1.49,0.0,0.0,0.03,0.0,0.0
0.0,0.0,0.0,0.0,0.03,0.0,0.48,0.0,0.0,0.0,0.03,1.45,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.03,0.0,0.51,0.0,0.0,0.0,0.07,1.46,0.0,0.0,0.02,0.0,0.0
0.0,0.0,0.0,0.0,0.04,0.0,0.55,0.0,0.0,0.0,0.13,1.49,0.0,0.0,0.08,0.0,0.0
0.0,0.0,0.0,0.0,0.05,0.0,0.54,0.0,0.0,0.0,0.13,1.49,0.0,0.0,0.15,0.0,0.0
0.0,0.0,0.0,0.0,0.04,0.0,0.55,0.0,0.0,0.0,0.05,1.47,0.0,0.0,0.18,0.0,0.0
0.0,0.0,0.0,0.0,0.05,0.0,0.53,0.0,0.0,0.0,0.04,1.37,0.0,0.0,0.14,0.0,0.0
0.0,0.0,0.0,0.0,0.06,0.0,0.55,0.0,0.0,0.0,0.07,1.37,0.0,0.0,0.1,0.0,0.0
0.0,0.0,0.0,0.0,0.11,0.0,0.56,0.0,0.0,0.0,0.14,1.28,0.02,0.0,0.04,0.0,0.0
0.0,0.0,0.0,0.0,0.11,0.0,0.59,0.0,0.0,0.0,0.1,1.22,0.02,0.0,0.02,0.0,0.0
0.0,0.0,0.0,0.0,0.12,0.0,0.62,0.0,0.0,0.0,0.07,1.21,0.02,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.12,0.0,0.62,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.01,0.0,0.0
0.0,0.0,0.0,0.0,0.13,0.0,0.61,0.0,0.0,0.0,0.0,1.4,0.06,0.0,0.01,0.0,0.0
0.0,0.0,0.0,0.0,0.14,0.0,0.61,0.0,0.0,0.0,0.0,1.46,0.08,0.0,0.01,0.0,0.0
0.0,0.0,0.0,0.0,0.13,0.0,0.6,0.0,0.0,0.0,0.0,1.52,0.08,0.0,0.0,0.0,0.0
