 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,pain_label
0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.19,0.62,0.15,1
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.12,0.52,0.44,1
0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.1,0.54,0.83,1
0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.04,0.52,1.05,1
0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.04,0.54,1.02,1
0.02,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.01,0.49,0.67,1
0.08,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.04,0.48,0.31,1
0.16,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.04,0.46,0.04,1
0.24,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.03,0.46,0.0,1
0.33,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.01,0.38,0.0,1
0.42,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.01,0.36,0.0,1
0.54,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.37,0.01,0.0,0.0,0.33,0.0,1
0.56,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.01,1.37,0.03,0.0,0.0,0.31,0.0,1
0.63,0.05,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.01,1.29,0.03,0.0,0.0,0.31,0.0,1
0.63,0.05,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.01,1.3,0.02,0.0,0.0,0.25,0.0,1
0.62,0.05,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,1.29,0.03,0.0,0.0,0.27,0.0,1
0.62,0.05,0.0,0.01,0.0,0.0,0.78,0.0,0.0,0.0,0.0,1.34,0.03,0.0,0.0,0.21,0.0,1
0.64,0.13,0.0,0.01,0.0,0.0,0.78,0.0,0.0,0.0,0.0,1.44,0.03,0.0,0.0,0.14,0.0,1
0.7,0.2,0.0,0.04,0.0,0.0,0.83,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.09,0.0,1
0.72,0.3,0.0,0.02,0.0,0.0,0.88,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.08,0.0,1
0.77,0.38,0.0,0.05,0.0,0.0,0.92,0.0,0.0,0.0,0.01,1.64,0.06,0.0,0.0,0.16,0.0,1
0.85,0.43,0.0,0.02,0.0,0.0,0.91,0.0,0.0,0.0,0.01,1.63,0.06,0.0,0.0,0.22,0.0,1
0.92,0.47,0.0,0.08,0.0,0.0,0.9,0.0,0.0,0.0,0.01,1.61,0.07,0.0,0.0,0.3,0.0,1
0.92,0.41,0.0,0.06,0.0,0.0,0.91,0.0,0.0,0.0,0.0,1.61,0.01,0.0,0.0,0.32,0.0,1
0.91,0.48,0.0,0.09,0.0,0.0,0.88,0.0,0.0,0.0,0.0,1.51,0.01,0.0,0.0,0.29,0.0,1
0.86,0.47,0.0,0.04,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.29,0.0,1
0.86,0.46,0.0,0.09,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.51,0.01,0.0,0.0,0.26,0.0,1
0.88,0.51,0.0,0.11,0.0,0.0,0.98,0.0,0.0,0.0,0.0,1.6,0.01,0.01,0.0,0.32,0.0,1
0.88,0.49,0.0,0.15,0.0,0.0,0.95,0.0,0.0,0.0,0.01,1.64,0.02,0.03,0.0,0.31,0.0,1
0.9,0.62,0.0,0.19,0.0,0.0,0.97,0.0,0.0,0.0,0.01,1.7,0.01,0.04,0.0,0.38,0.0,1
0.86,0.56,0.0,0.23,0.0,0.0,0.96,0.0,0.0,0.0,0.01,1.69,0.01,0.03,0.0,0.36,0.0,1
0.84,0.59,0.0,0.25,0.0,0.0,0.96,0.0,0.0,0.0,0.0,1.66,0.0,0.01,0.0,0.35,0.02,1
0.81,0.56,0.0,0.17,0.0,0.0,0.95,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.29,0.02,1
0.81,0.58,0.0,0.11,0.0,0.0,0.93,0.0,0.0,0.0,0.0,1.59,0.0,0.01,0.0,0.22,0.02,1
0.82,0.58,0.0,0.15,0.0,0.0,0.93,0.0,0.0,0.0,0.0,1.58,0.0,0.01,0.0,0.23,0.0,1
0.83,0.47,0.0,0.18,0.0,0.0,0.95,0.0,0.0,0.0,0.0,1.61,0.0,0.01,0.0,0.22,0.0,1
0.83,0.44,0.0,0.16,0.0,0.0,0.94,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.23,0.0,1
0.83,0.45,0.0,0.12,0.0,0.0,0.98,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.18,0.0,1
0.8,0.55,0.0,0.09,0.0,0.0,0.94,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.18,0.0,1
0.76,0.55,0.0,0.14,0.0,0.0,0.97,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.11,0.0,1
0.71,0.48,0.0,0.13,0.0,0.0,0.93,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.12,0.0,1
0.7,0.44,0.0,0.22,0.0,0.0,0.92,0.0,0.0,0.0,0.0,1.64,0.02,0.02,0.0,0.2,0.0,1
0.64,0.38,0.0,0.2,0.0,0.0,0.93,0.0,0.0,0.0,0.0,1.73,0.02,0.05,0.0,0.28,0.0,1
0.69,0.39,0.0,0.27,0.0,0.0,0.95,0.0,0.0,0.0,0.0,1.73,0.02,0.05,0.0,0.25,0.0,1
0.69,0.3,0.0,0.22,0.0,0.0,0.94,0.0,0.0,0.0,0.0,1.72,0.0,0.04,0.0,0.23,0.0,1
0.73,0.26,0.0,0.26,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.24,0.0,1
0.67,0.16,0.0,0.2,0.0,0.0,0.84,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.22,0.0,1
0.64,0.23,0.0,0.14,0.0,0.0,0.85,0.0,0.0,0.0,0.0,1.64,0.0,0.01,0.0,0.23,0.0,1
0.65,0.32,0.0,0.09,0.0,0.0,0.83,0.0,0.0,0.0,0.0,1.65,0.0,0.02,0.0,0.24,0.0,1
0.64,0.31,0.0,0.07,0.0,0.0,0.85,0.0,0.0,0.0,0.0,1.64,0.0,0.03,0.0,0.33,0.0,1
0.62,0.27,0.0,0.08,0.0,0.0,0.79,0.0,0.0,0.0,0.0,1.63,0.0,0.03,0.0,0.34,0.0,1
0.56,0.19,0.0,0.12,0.0,0.0,0.76,0.0,0.0,0.0,0.0,1.58,0.0,0.02,0.0,0.35,0.0,1
0.59,0.31,0.0,0.12,0.0,0.0,0.73,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.35,0.0,1
0.61,0.39,0.0,0.11,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.34,0.0,1
0.68,0.44,0.0,0.06,0.0,0.0,0.73,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.33,0.0,1
0.68,0.34,0.0,0.04,0.0,0.0,0.69,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.32,0.0,1
0.65,0.17,0.0,0.04,0.0,0.0,0.66,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.01,0.26,0.0,1
0.56,0.05,0.0,0.04,0.0,0.0,0.63,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.01,0.29,0.0,1
0.46,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.01,0.33,0.0,1
0.36,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.44,0.02,0.0,0.0,0.37,0.0,1
0.3,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,1.48,0.02,0.0,0.0,0.45,0.0,1
0.25,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,1.53,0.02,0.0,0.0,0.44,0.0,1
0.23,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.01,0.44,0.0,1
0.14,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.02,1.42,0.0,0.0,0.01,0.25,0.0,1
0.1,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.04,1.41,0.0,0.0,0.01,0.2,0.0,1
0.04,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.06,1.46,0.0,0.0,0.01,0.16,0.0,1
0.04,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.04,1.51,0.0,0.0,0.01,0.25,0.04,1
0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.03,1.5,0.0,0.0,0.04,0.25,0.04,0
0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.04,1.48,0.06,0.0,0.14,0.28,0.04,1
0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.03,1.38,0.08,0.0,0.24,0.2,0.01,0
0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.03,1.35,0.09,0.0,0.27,0.19,0.01,1
0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.36,0.03,0.0,0.22,0.16,0.06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,1.41,0.01,0.0,0.15,0.19,0.06,1
0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.14,0.15,0.06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.02,1.41,0.0,0.0,0.14,0.15,0.02,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.17,0.05,0.0,0.71,0.83,2.97,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.16,0.03,0.0,0.74,0.78,2.99,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.16,0.03,0.0,0.66,0.73,2.93,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.22,0.03,0.0,0.55,0.69,2.86,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.27,0.01,0.0,0.44,0.6,2.78,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.32,0.06,0.0,0.42,0.57,2.78,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.27,0.1,0.0,0.4,0.56,2.85,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.29,0.11,0.0,0.42,0.63,2.87,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.29,0.08,0.0,0.44,0.67,2.93,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.33,0.04,0.0,0.42,0.65,2.88,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.3,0.02,0.0,0.43,0.63,2.82,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.29,0.0,0.0,0.44,0.59,2.73,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.23,0.01,0.0,0.5,0.57,2.73,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.18,0.04,0.0,0.53,0.54,2.76,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.16,0.06,0.0,0.53,0.54,2.81,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.2,0.05,0.0,0.51,0.49,2.89,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.23,0.02,0.0,0.52,0.44,2.99,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.29,0.0,0.0,0.52,0.41,2.92,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.36,0.0,0.0,0.52,0.39,2.91,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.43,0.0,0.0,0.55,0.43,2.9,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.46,0.0,0.0,0.59,0.42,2.97,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.48,0.0,0.0,0.6,0.45,2.95,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.52,0.0,0.0,0.56,0.43,2.86,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.53,0.0,0.0,0.57,0.36,2.84,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.45,0.0,0.0,0.6,0.35,2.85,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.36,0.01,0.0,0.59,0.3,2.87,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.26,0.01,0.0,0.52,0.33,2.86,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.26,0.01,0.0,0.51,0.34,2.8,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.32,0.0,0.0,0.5,0.35,2.79,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.37,0.02,0.0,0.62,0.37,2.82,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.43,0.03,0.0,0.65,0.35,2.83,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.45,0.03,0.0,0.68,0.36,2.8,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.48,0.02,0.0,0.63,0.33,2.76,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.51,0.01,0.0,0.55,0.3,2.74,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.46,0.01,0.0,0.53,0.26,2.76,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.44,0.0,0.0,0.52,0.21,2.77,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.45,0.0,0.0,0.55,0.16,2.74,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.54,0.0,0.0,0.53,0.17,2.76,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.6,0.0,0.0,0.56,0.2,2.74,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.6,0.0,0.0,0.59,0.28,2.83,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.61,0.0,0.0,0.61,0.33,2.82,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.63,0.0,0.0,0.57,0.32,2.85,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.58,0.0,0.0,0.53,0.24,2.76,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.51,0.0,0.0,0.5,0.13,2.75,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.45,0.0,0.0,0.52,0.12,2.66,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.5,0.0,0.0,0.48,0.1,2.63,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.54,0.02,0.0,0.49,0.15,2.56,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.58,0.02,0.0,0.44,0.1,2.58,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.58,0.02,0.0,0.48,0.13,2.57,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.57,0.0,0.0,0.48,0.15,2.62,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.54,0.0,0.0,0.52,0.27,2.64,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.52,0.0,0.0,0.55,0.33,2.64,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.52,0.0,0.0,0.55,0.34,2.64,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.54,0.03,0.0,0.53,0.27,2.65,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.59,0.03,0.0,0.57,0.26,2.67,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.6,0.04,0.0,0.61,0.31,2.65,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.58,0.02,0.0,0.62,0.27,2.66,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.52,0.02,0.0,0.6,0.16,2.72,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.46,0.01,0.0,0.65,0.14,2.73,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.47,0.0,0.0,0.62,0.15,2.74,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.47,0.0,0.0,0.62,0.26,2.71,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.54,0.0,0.0,0.55,0.18,2.68,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.51,0.0,0.0,0.56,0.18,2.67,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.56,0.01,0.0,0.48,0.12,2.72,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.63,0.01,0.0,0.47,0.28,2.75,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.7,0.06,0.0,0.54,0.4,2.75,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.71,0.05,0.0,0.58,0.47,2.73,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.65,0.06,0.0,0.55,0.42,2.72,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.63,0.08,0.0,0.44,0.34,2.83,0
0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.63,0.13,0.0,0.47,0.3,3.03,0
0.18,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.59,0.12,0.0,0.57,0.22,3.21,0
0.29,0.07,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.57,0.11,0.0,0.69,0.23,3.16,0
0.29,0.15,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.59,0.09,0.0,0.72,0.23,3.06,0
0.24,0.17,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.64,0.13,0.0,0.62,0.26,3.05,0
0.14,0.11,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.65,0.07,0.0,0.59,0.26,3.16,0
0.06,0.02,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.64,0.04,0.0,0.51,0.28,3.19,0
0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.62,0.01,0.0,0.53,0.34,3.09,0
0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.61,0.04,0.0,0.45,0.4,2.96,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.51,0.03,0.0,0.49,0.49,2.79,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.51,0.07,0.0,0.5,0.51,2.8,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.57,0.03,0.0,0.53,0.6,2.8,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.65,0.03,0.0,0.48,0.58,2.74,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.69,0.0,0.0,0.44,0.58,2.62,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.69,0.0,0.0,0.44,0.51,2.4,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.73,0.0,0.0,0.49,0.55,2.2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.75,0.0,0.0,0.52,0.48,2.07,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.76,0.0,0.0,0.5,0.52,2.08,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.7,0.0,0.0,0.49,0.47,2.15,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.66,0.0,0.0,0.5,0.49,2.09,0
0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.26,0.0,0.65,0.0,0.0,0.48,0.38,1.88,0
0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.2,0.0,0.7,0.0,0.0,0.41,0.32,1.64,0
0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.1,0.0,0.71,0.0,0.03,0.31,0.29,1.43,0
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.07,0.0,0.7,0.0,0.09,0.25,0.22,1.19,0
0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.67,0.0,0.15,0.21,0.2,0.89,0
0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.69,0.01,0.17,0.18,0.15,0.62,0
0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.11,0.0,0.71,0.08,0.17,0.2,0.2,0.44,0
0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.14,0.0,0.74,0.17,0.16,0.14,0.23,0.35,0
0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.18,0.0,0.75,0.21,0.17,0.1,0.27,0.32,0
0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.19,0.0,0.73,0.14,0.14,0.06,0.29,0.33,0
0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.22,0.0,0.73,0.06,0.11,0.11,0.36,0.43,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.75,0.01,0.07,0.22,0.4,0.51,0
0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.26,0.0,0.85,0.0,0.04,0.21,0.37,0.54,0
0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.18,0.0,0.91,0.0,0.02,0.17,0.23,0.58,0
0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.08,0.0,0.88,0.0,0.0,0.08,0.09,0.71,0
0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.05,0.0,0.78,0.0,0.0,0.05,0.03,0.94,0
0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.04,0.0,0.71,0.0,0.0,0.05,0.05,1.25,0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.14,0.0,0.67,0.0,0.0,0.03,0.12,1.64,0
0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.16,0.0,0.62,0.0,0.0,0.03,0.15,2.02,0
0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.24,0.0,0.62,0.0,0.0,0.0,0.1,2.23,0
0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.13,0.0,0.63,0.0,0.0,0.0,0.03,2.24,0
0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.09,0.0,0.69,0.0,0.0,0.0,0.0,2.24,0
0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.11,0.0,0.66,0.0,0.0,0.0,0.0,2.24,0
0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.2,0.0,0.65,0.0,0.0,0.05,0.0,2.3,0
0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.25,0.0,0.63,0.0,0.0,0.05,0.0,2.31,0
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.25,0.0,0.67,0.0,0.0,0.05,0.0,2.36,0
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.69,0.0,0.0,0.0,0.0,2.33,0
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.19,0.0,0.69,0.0,0.0,0.0,0.0,2.32,0
0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.14,0.0,0.68,0.0,0.0,0.0,0.0,2.32,0
0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.13,0.01,0.68,0.0,0.0,0.0,0.0,2.36,0
0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.15,0.02,0.67,0.0,0.0,0.0,0.0,2.33,0
0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.14,0.06,0.64,0.0,0.0,0.0,0.0,2.28,0
0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.17,0.11,0.56,0.0,0.0,0.02,0.0,2.22,0
0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.14,0.09,0.56,0.0,0.0,0.04,0.0,2.18,0
