 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,pain_label
0.0,1.46,0.0,0.11,1.06,0.38,0.11,0.0,0.39,0.51,0.37,0.96,0.0,1.44,1.52,0.12,0.06,1
0.0,1.51,0.0,0.05,1.08,0.32,0.08,0.0,0.4,0.49,0.31,0.96,0.0,1.4,1.43,0.16,0.06,1
0.0,1.62,0.0,0.05,1.07,0.2,0.04,0.0,0.38,0.46,0.3,0.95,0.0,1.44,1.34,0.2,0.0,1
0.0,1.65,0.0,0.06,1.02,0.13,0.03,0.0,0.39,0.51,0.51,0.95,0.0,1.57,1.31,0.13,0.0,1
0.0,1.55,0.0,0.04,0.99,0.02,0.03,0.0,0.39,0.58,0.69,0.94,0.0,1.67,1.42,0.09,0.0,1
0.0,1.42,0.0,0.1,0.98,0.1,0.08,0.0,0.41,0.57,0.85,0.94,0.0,1.73,1.56,0.0,0.0,1
0.0,1.35,0.0,0.11,0.96,0.11,0.1,0.0,0.37,0.49,0.78,0.84,0.02,1.62,1.64,0.05,0.0,1
0.0,1.4,0.0,0.4,0.94,0.11,0.09,0.0,0.34,0.44,0.69,0.74,0.02,1.52,1.63,0.11,0.0,1
0.0,1.38,0.0,0.48,0.96,0.01,0.04,0.0,0.35,0.35,0.7,0.72,0.02,1.53,1.66,0.16,0.0,1
0.0,1.36,0.0,0.52,0.99,0.0,0.0,0.0,0.37,0.31,0.64,0.74,0.0,1.53,1.68,0.23,0.0,1
0.0,1.35,0.0,0.3,1.02,0.07,0.0,0.0,0.43,0.32,0.63,0.69,0.0,1.57,1.76,0.29,0.0,1
0.0,1.26,0.0,0.32,1.0,0.07,0.0,0.0,0.43,0.33,0.53,0.6,0.0,1.56,1.81,0.31,0.0,1
0.0,1.21,0.0,0.32,0.99,0.07,0.0,0.0,0.45,0.41,0.62,0.59,0.0,1.64,1.87,0.26,0.0,1
0.0,1.17,0.0,0.46,0.98,0.04,0.0,0.0,0.44,0.41,0.64,0.59,0.0,1.68,1.83,0.25,0.0,1
0.0,1.15,0.0,0.43,0.97,0.04,0.0,0.0,0.44,0.45,0.64,0.64,0.0,1.69,1.77,0.35,0.0,1
0.0,1.2,0.0,0.48,0.97,0.04,0.0,0.0,0.46,0.44,0.69,0.73,0.0,1.76,1.64,0.29,0.0,1
0.0,1.07,0.0,0.39,0.95,0.03,0.0,0.0,0.42,0.45,0.66,0.72,0.0,1.72,1.59,0.34,0.0,1
0.0,1.01,0.0,0.34,0.93,0.06,0.0,0.0,0.43,0.46,0.76,0.73,0.0,1.8,1.64,0.31,0.0,1
0.0,0.85,0.0,0.19,0.93,0.06,0.0,0.0,0.36,0.41,0.64,0.64,0.0,1.67,1.66,0.44,0.0,1
0.0,0.96,0.0,0.09,0.94,0.05,0.0,0.0,0.33,0.4,0.67,0.69,0.01,1.65,1.69,0.44,0.0,1
0.0,0.96,0.0,0.08,0.99,0.04,0.0,0.0,0.32,0.44,0.6,0.73,0.04,1.53,1.66,0.5,0.0,1
0.0,1.0,0.0,0.25,0.98,0.04,0.0,0.0,0.34,0.41,0.63,0.8,0.04,1.57,1.65,0.44,0.0,1
0.0,0.81,0.0,0.37,0.99,0.01,0.0,0.0,0.36,0.39,0.71,0.73,0.05,1.58,1.66,0.38,0.0,1
0.0,0.74,0.0,0.29,1.02,0.0,0.0,0.0,0.4,0.23,0.84,0.63,0.02,1.65,1.63,0.32,0.0,1
0.0,0.67,0.0,0.15,1.1,0.0,0.0,0.0,0.4,0.27,0.86,0.48,0.07,1.61,1.64,0.48,0.0,1
0.0,0.74,0.0,0.05,1.12,0.0,0.0,0.0,0.4,0.16,0.77,0.37,0.06,1.58,1.58,0.55,0.0,1
0.0,0.89,0.0,0.05,1.11,0.06,0.0,0.0,0.37,0.18,0.76,0.34,0.07,1.52,1.55,0.62,0.0,1
0.0,1.04,0.0,0.02,1.11,0.06,0.01,0.0,0.4,0.21,0.71,0.32,0.02,1.5,1.51,0.58,0.0,1
0.0,1.12,0.0,0.0,1.14,0.06,0.03,0.0,0.42,0.31,0.7,0.33,0.04,1.44,1.51,0.62,0.17,1
0.0,1.09,0.0,0.0,1.15,0.08,0.03,0.0,0.46,0.45,0.61,0.28,0.02,1.37,1.57,0.58,0.23,1
0.0,0.99,0.0,0.04,1.12,0.1,0.02,0.0,0.44,0.55,0.57,0.32,0.07,1.32,1.55,0.55,0.34,1
0.0,0.84,0.0,0.16,1.08,0.11,0.01,0.0,0.42,0.65,0.45,0.33,0.11,1.3,1.54,0.51,0.25,1
0.0,0.84,0.0,0.16,1.08,0.03,0.04,0.0,0.41,0.71,0.36,0.29,0.12,1.31,1.47,0.5,0.25,1
0.0,0.94,0.0,0.13,1.09,0.01,0.07,0.0,0.41,0.65,0.28,0.2,0.07,1.37,1.49,0.44,0.14,1
0.0,1.13,0.0,0.06,1.1,0.0,0.07,0.0,0.42,0.64,0.33,0.18,0.01,1.4,1.46,0.37,0.06,1
0.0,1.35,0.0,0.05,1.08,0.0,0.04,0.0,0.42,0.57,0.42,0.25,0.0,1.54,1.45,0.25,0.0,1
0.0,1.48,0.0,0.05,1.02,0.0,0.0,0.0,0.42,0.57,0.49,0.31,0.0,1.59,1.46,0.15,0.0,1
0.0,1.54,0.0,0.0,0.96,0.0,0.0,0.0,0.41,0.52,0.59,0.35,0.0,1.71,1.5,0.07,0.0,1
0.0,1.44,0.0,0.0,0.93,0.0,0.0,0.0,0.41,0.5,0.68,0.47,0.0,1.74,1.58,0.05,0.0,1
0.0,1.39,0.0,0.0,0.89,0.0,0.0,0.0,0.4,0.49,0.8,0.53,0.0,1.76,1.64,0.07,0.0,1
0.0,1.43,0.0,0.0,0.91,0.0,0.0,0.0,0.46,0.45,0.84,0.65,0.0,1.79,1.69,0.05,0.0,1
0.0,1.47,0.0,0.04,0.88,0.0,0.0,0.0,0.46,0.44,0.84,0.69,0.0,1.83,1.72,0.05,0.0,1
0.0,1.53,0.0,0.04,0.92,0.0,0.0,0.0,0.48,0.4,0.88,0.74,0.0,1.92,1.68,0.01,0.0,1
0.0,1.52,0.0,0.07,0.9,0.0,0.0,0.0,0.45,0.45,0.84,0.73,0.0,1.88,1.67,0.08,0.0,1
0.0,1.59,0.0,0.06,0.91,0.0,0.0,0.0,0.41,0.37,0.75,0.63,0.0,1.82,1.72,0.08,0.0,1
0.0,1.55,0.0,0.15,0.88,0.0,0.0,0.0,0.35,0.37,0.57,0.51,0.0,1.68,1.79,0.12,0.0,1
0.0,1.52,0.0,0.12,0.89,0.0,0.0,0.0,0.32,0.35,0.54,0.47,0.0,1.59,1.79,0.18,0.0,1
0.0,1.42,0.0,0.1,0.91,0.0,0.0,0.0,0.35,0.4,0.47,0.45,0.0,1.48,1.65,0.21,0.0,1
0.0,1.44,0.0,0.11,0.94,0.0,0.0,0.0,0.38,0.43,0.56,0.58,0.0,1.45,1.54,0.17,0.0,1
0.0,1.44,0.0,0.21,0.99,0.0,0.0,0.0,0.39,0.46,0.49,0.59,0.0,1.41,1.48,0.2,0.0,1
0.0,1.49,0.0,0.21,0.98,0.0,0.0,0.0,0.36,0.49,0.47,0.58,0.0,1.42,1.5,0.27,0.0,1
0.0,1.43,0.0,0.17,0.97,0.0,0.0,0.0,0.33,0.56,0.39,0.51,0.06,1.42,1.48,0.35,0.0,1
0.0,1.34,0.0,0.14,0.96,0.0,0.0,0.0,0.33,0.5,0.52,0.42,0.06,1.42,1.5,0.21,0.0,1
0.0,1.28,0.0,0.2,0.98,0.0,0.0,0.0,0.32,0.52,0.6,0.41,0.06,1.41,1.5,0.18,0.0,1
0.0,1.28,0.0,0.12,1.0,0.0,0.0,0.0,0.37,0.42,0.65,0.46,0.0,1.43,1.61,0.14,0.0,1
0.0,1.3,0.0,0.15,1.03,0.07,0.0,0.0,0.38,0.53,0.66,0.64,0.0,1.51,1.64,0.23,0.0,1
0.0,1.27,0.0,0.1,1.05,0.07,0.0,0.0,0.43,0.53,0.77,0.81,0.0,1.67,1.67,0.17,0.0,1
0.0,1.27,0.0,0.16,1.08,0.07,0.0,0.0,0.41,0.54,0.75,0.8,0.0,1.66,1.6,0.27,0.0,1
0.0,1.37,0.0,0.15,1.07,0.0,0.0,0.0,0.39,0.45,0.71,0.81,0.0,1.58,1.55,0.38,0.0,1
0.0,1.45,0.0,0.23,1.08,0.0,0.0,0.0,0.38,0.38,0.74,0.7,0.0,1.5,1.54,0.4,0.0,1
0.0,1.42,0.0,0.18,1.1,0.0,0.04,0.0,0.37,0.35,0.83,0.63,0.0,1.51,1.58,0.25,0.0,1
0.0,1.37,0.0,0.18,1.13,0.11,0.04,0.0,0.43,0.41,0.95,0.53,0.0,1.61,1.62,0.03,0.0,1
0.0,1.22,0.0,0.28,1.12,0.19,0.03,0.0,0.46,0.54,0.85,0.54,0.0,1.49,1.56,0.05,0.05,1
0.0,1.24,0.0,0.46,1.12,0.27,0.08,0.0,0.48,0.58,0.86,0.58,0.0,1.46,1.48,0.08,0.08,1
0.0,1.28,0.0,0.56,1.08,0.22,0.14,0.0,0.45,0.5,0.77,0.51,0.0,1.43,1.48,0.1,0.08,1
0.0,1.31,0.0,0.43,1.06,0.14,0.19,0.0,0.41,0.37,0.68,0.43,0.0,1.49,1.57,0.14,0.07,1
0.0,1.4,0.0,0.24,1.06,0.06,0.16,0.0,0.4,0.37,0.6,0.49,0.0,1.52,1.63,0.19,0.04,1
0.0,1.4,0.0,0.06,1.07,0.0,0.14,0.0,0.4,0.37,0.58,0.64,0.0,1.57,1.63,0.28,0.04,1
0.0,1.52,0.0,0.01,1.08,0.06,0.1,0.0,0.41,0.45,0.65,0.79,0.0,1.64,1.49,0.22,0.0,1
0.0,1.59,0.0,0.02,1.06,0.09,0.05,0.0,0.38,0.48,0.68,0.87,0.0,1.62,1.42,0.25,0.0,1
0.0,1.61,0.0,0.08,1.03,0.09,0.01,0.0,0.38,0.57,0.81,1.01,0.0,1.74,1.43,0.18,0.0,1
0.0,1.57,0.0,0.11,1.02,0.03,0.01,0.0,0.33,0.55,0.86,1.09,0.0,1.72,1.46,0.23,0.0,1
0.0,1.44,0.0,0.21,1.04,0.0,0.01,0.0,0.34,0.57,0.91,1.12,0.0,1.74,1.53,0.19,0.0,1
0.0,1.47,0.0,0.25,1.09,0.0,0.01,0.0,0.3,0.52,0.85,0.99,0.0,1.59,1.53,0.2,0.0,1
0.0,1.53,0.0,0.3,1.12,0.0,0.03,0.0,0.33,0.47,0.86,0.91,0.0,1.66,1.66,0.13,0.0,1
0.0,1.55,0.0,0.34,1.13,0.0,0.03,0.0,0.37,0.37,0.91,0.96,0.0,1.7,1.67,0.12,0.0,1
0.0,1.64,0.0,0.32,1.1,0.0,0.03,0.0,0.36,0.37,0.88,0.95,0.0,1.74,1.7,0.14,0.0,1
0.0,1.66,0.0,0.36,1.09,0.0,0.06,0.0,0.35,0.42,0.88,0.94,0.0,1.7,1.67,0.25,0.0,1
0.0,1.63,0.0,0.41,1.07,0.0,0.09,0.0,0.29,0.5,0.74,0.8,0.0,1.66,1.71,0.21,0.0,1
0.0,1.51,0.0,0.34,1.1,0.0,0.11,0.0,0.32,0.52,0.77,0.8,0.0,1.58,1.7,0.16,0.0,1
0.0,1.49,0.0,0.2,1.07,0.0,0.08,0.0,0.35,0.53,0.75,0.82,0.0,1.52,1.67,0.1,0.0,1
0.0,1.39,0.0,0.06,1.02,0.0,0.1,0.0,0.39,0.43,0.85,0.91,0.0,1.63,1.67,0.08,0.0,1
0.0,1.35,0.0,0.14,1.01,0.0,0.12,0.0,0.37,0.4,0.84,0.96,0.0,1.66,1.73,0.11,0.0,1
0.0,1.34,0.0,0.28,1.01,0.0,0.11,0.0,0.37,0.36,0.92,1.05,0.0,1.69,1.75,0.07,0.0,1
0.0,1.44,0.0,0.41,1.01,0.0,0.05,0.0,0.35,0.44,0.88,0.95,0.0,1.55,1.72,0.19,0.0,1
0.0,1.44,0.0,0.41,0.97,0.0,0.02,0.0,0.28,0.5,0.87,0.86,0.0,1.53,1.67,0.13,0.0,1
0.0,1.37,0.0,0.3,1.0,0.0,0.02,0.0,0.26,0.48,0.78,0.71,0.0,1.52,1.54,0.18,0.0,1
0.0,1.28,0.0,0.11,1.05,0.0,0.03,0.0,0.23,0.38,0.76,0.7,0.0,1.57,1.46,0.1,0.0,1
0.0,1.3,0.0,0.1,1.11,0.0,0.03,0.0,0.28,0.34,0.76,0.77,0.0,1.59,1.46,0.15,0.0,1
0.0,1.34,0.0,0.13,1.14,0.0,0.04,0.0,0.3,0.32,0.71,0.77,0.0,1.59,1.47,0.19,0.0,1
0.0,1.49,0.0,0.23,1.17,0.0,0.03,0.0,0.32,0.41,0.64,0.82,0.0,1.53,1.51,0.31,0.0,1
0.0,1.54,0.0,0.32,1.12,0.0,0.03,0.0,0.27,0.47,0.57,0.83,0.0,1.49,1.4,0.41,0.0,1
0.0,1.52,0.0,0.31,1.09,0.0,0.03,0.0,0.23,0.45,0.6,0.93,0.0,1.5,1.41,0.46,0.0,1
0.0,1.49,0.0,0.26,1.06,0.0,0.05,0.0,0.18,0.36,0.67,0.92,0.0,1.56,1.43,0.4,0.0,1
0.0,1.5,0.0,0.21,1.1,0.0,0.05,0.0,0.19,0.26,0.67,0.95,0.0,1.61,1.49,0.42,0.0,1
0.0,1.65,0.0,0.2,1.1,0.01,0.02,0.0,0.18,0.34,0.62,0.97,0.0,1.62,1.5,0.51,0.0,1
0.0,1.67,0.0,0.26,1.08,0.01,0.0,0.0,0.18,0.43,0.57,0.92,0.0,1.6,1.43,0.56,0.0,1
0.0,1.69,0.0,0.26,1.05,0.07,0.01,0.0,0.18,0.44,0.57,0.88,0.0,1.58,1.46,0.54,0.0,1
0.0,1.56,0.0,0.29,1.05,0.09,0.01,0.0,0.23,0.43,0.55,0.87,0.0,1.61,1.54,0.39,0.0,1
0.0,1.54,0.0,0.19,1.07,0.11,0.06,0.0,0.28,0.34,0.56,0.87,0.0,1.64,1.64,0.41,0.0,1
0.0,1.55,0.0,0.08,1.13,0.06,0.1,0.0,0.33,0.4,0.66,0.82,0.0,1.64,1.66,0.38,0.0,1
0.0,1.59,0.0,0.01,1.14,0.09,0.12,0.0,0.4,0.33,0.78,0.78,0.0,1.58,1.76,0.3,0.11,1
0.0,1.69,0.0,0.1,1.12,0.18,0.07,0.0,0.4,0.41,0.72,0.79,0.0,1.45,1.8,0.16,0.23,1
0.0,1.58,0.0,0.11,1.06,0.27,0.04,0.0,0.38,0.4,0.61,0.78,0.0,1.38,1.81,0.1,0.32,1
0.0,1.6,0.0,0.16,1.04,0.27,0.05,0.0,0.37,0.55,0.53,0.86,0.0,1.41,1.74,0.2,0.31,1
0.0,1.6,0.0,0.16,1.07,0.22,0.05,0.0,0.34,0.52,0.51,0.92,0.0,1.45,1.64,0.26,0.32,1
0.0,1.73,0.0,0.18,1.15,0.13,0.05,0.0,0.37,0.51,0.56,0.98,0.0,1.6,1.65,0.24,0.24,1
0.0,1.82,0.0,0.16,1.19,0.05,0.03,0.0,0.3,0.43,0.49,0.93,0.0,1.6,1.59,0.19,0.14,1
0.0,1.82,0.0,0.07,1.18,0.0,0.03,0.0,0.3,0.39,0.47,1.01,0.0,1.65,1.6,0.23,0.01,1
0.0,1.83,0.0,0.04,1.13,0.0,0.02,0.0,0.25,0.43,0.32,1.0,0.0,1.58,1.52,0.41,0.0,1
0.0,1.75,0.0,0.0,1.09,0.0,0.02,0.0,0.28,0.44,0.34,0.97,0.0,1.63,1.53,0.43,0.0,1
0.0,1.61,0.0,0.0,1.11,0.0,0.02,0.0,0.35,0.57,0.42,0.82,0.0,1.62,1.54,0.45,0.0,1
0.0,1.54,0.0,0.12,1.15,0.0,0.06,0.0,0.37,0.49,0.53,0.66,0.0,1.62,1.54,0.29,0.0,1
0.0,1.39,0.0,0.14,1.17,0.0,0.04,0.0,0.37,0.51,0.55,0.56,0.0,1.59,1.57,0.25,0.0,1
0.0,1.46,0.0,0.17,1.16,0.0,0.04,0.0,0.34,0.52,0.56,0.52,0.0,1.54,1.62,0.1,0.0,1
0.0,1.44,0.0,0.17,1.14,0.07,0.0,0.0,0.34,0.61,0.56,0.59,0.0,1.49,1.62,0.06,0.0,1
0.0,1.52,0.0,0.37,1.15,0.07,0.01,0.0,0.34,0.61,0.6,0.59,0.0,1.52,1.57,0.03,0.0,1
0.0,1.48,0.0,0.46,1.17,0.12,0.01,0.0,0.35,0.61,0.66,0.67,0.0,1.58,1.5,0.06,0.0,1
0.0,1.51,0.0,0.58,1.17,0.05,0.01,0.0,0.37,0.56,0.69,0.72,0.0,1.57,1.48,0.06,0.0,1
0.0,1.57,0.0,0.63,1.17,0.05,0.0,0.0,0.35,0.6,0.64,0.77,0.0,1.48,1.54,0.12,0.0,1
0.0,1.58,0.0,0.75,1.17,0.11,0.0,0.0,0.35,0.56,0.6,0.69,0.0,1.46,1.56,0.16,0.0,1
0.0,1.46,0.0,0.72,1.21,0.11,0.0,0.0,0.34,0.61,0.57,0.59,0.0,1.44,1.65,0.22,0.0,1
0.0,1.31,0.0,0.68,1.23,0.15,0.0,0.0,0.34,0.61,0.59,0.45,0.0,1.41,1.64,0.33,0.0,1
0.0,1.28,0.0,0.76,1.24,0.04,0.0,0.0,0.33,0.62,0.58,0.35,0.0,1.39,1.69,0.35,0.0,1
0.0,1.21,0.0,0.71,1.22,0.04,0.0,0.0,0.33,0.62,0.56,0.32,0.0,1.4,1.68,0.5,0.0,1
0.0,1.26,0.0,0.49,1.22,0.03,0.0,0.0,0.34,0.67,0.49,0.34,0.0,1.44,1.63,0.44,0.0,1
0.0,1.17,0.0,0.19,1.23,0.03,0.0,0.0,0.34,0.72,0.44,0.38,0.0,1.44,1.58,0.44,0.0,1
0.0,1.15,0.0,0.02,1.23,0.05,0.0,0.0,0.37,0.81,0.41,0.46,0.0,1.41,1.53,0.45,0.16,1
0.0,1.02,0.0,0.13,1.2,0.06,0.01,0.0,0.36,0.84,0.39,0.54,0.01,1.36,1.56,0.51,0.31,1
0.0,1.01,0.0,0.21,1.16,0.14,0.01,0.0,0.35,0.79,0.4,0.64,0.01,1.4,1.59,0.44,0.49,1
0.0,1.11,0.0,0.21,1.17,0.16,0.01,0.0,0.31,0.69,0.35,0.68,0.01,1.4,1.59,0.32,0.47,1
0.0,1.28,0.0,0.11,1.2,0.21,0.0,0.0,0.29,0.59,0.35,0.71,0.02,1.46,1.6,0.3,0.32,1
0.0,1.41,0.0,0.06,1.21,0.14,0.0,0.0,0.29,0.62,0.42,0.72,0.02,1.56,1.57,0.37,0.14,1
0.0,1.46,0.0,0.14,1.19,0.23,0.0,0.0,0.26,0.61,0.5,0.67,0.02,1.61,1.52,0.38,0.0,1
0.0,1.47,0.0,0.25,1.17,0.25,0.0,0.0,0.3,0.59,0.53,0.64,0.01,1.59,1.51,0.36,0.0,1
0.0,1.41,0.0,0.22,1.14,0.24,0.0,0.0,0.31,0.49,0.5,0.62,0.03,1.52,1.51,0.37,0.0,1
0.0,1.38,0.0,0.35,1.1,0.12,0.0,0.0,0.35,0.47,0.6,0.61,0.03,1.56,1.57,0.27,0.0,1
0.0,1.34,0.0,0.39,1.03,0.0,0.0,0.0,0.34,0.52,0.62,0.6,0.04,1.57,1.64,0.21,0.0,1
0.0,1.36,0.0,0.6,1.04,0.0,0.0,0.0,0.33,0.59,0.62,0.56,0.02,1.56,1.65,0.24,0.0,1
0.0,1.43,0.0,0.6,1.04,0.05,0.0,0.0,0.29,0.56,0.57,0.57,0.02,1.51,1.6,0.23,0.0,1
0.0,1.5,0.0,0.62,1.08,0.11,0.0,0.0,0.27,0.52,0.56,0.56,0.0,1.55,1.52,0.21,0.0,1
0.0,1.61,0.0,0.59,1.09,0.18,0.0,0.0,0.27,0.45,0.57,0.55,0.0,1.59,1.51,0.09,0.0,1
0.0,1.59,0.0,0.53,1.1,0.17,0.0,0.0,0.28,0.52,0.52,0.56,0.0,1.6,1.54,0.06,0.0,1
0.0,1.58,0.0,0.53,1.07,0.19,0.0,0.0,0.28,0.52,0.54,0.6,0.0,1.55,1.54,0.09,0.0,1
0.0,1.54,0.0,0.47,1.08,0.25,0.0,0.0,0.29,0.57,0.52,0.66,0.0,1.54,1.5,0.08,0.0,1
0.0,1.57,0.0,0.48,1.08,0.34,0.0,0.0,0.31,0.67,0.52,0.68,0.0,1.53,1.47,0.09,0.0,1
0.0,1.64,0.0,0.41,1.11,0.4,0.0,0.0,0.33,0.72,0.52,0.67,0.0,1.54,1.45,0.05,0.0,1
0.0,1.7,0.0,0.3,1.12,0.41,0.0,0.0,0.33,0.72,0.52,0.75,0.0,1.49,1.39,0.15,0.0,1
0.0,1.65,0.0,0.19,1.12,0.28,0.0,0.0,0.36,0.59,0.5,0.75,0.0,1.51,1.43,0.25,0.0,1
0.0,1.51,0.0,0.09,1.1,0.17,0.0,0.0,0.37,0.61,0.47,0.76,0.0,1.5,1.46,0.36,0.0,1
0.0,1.5,0.0,0.21,1.12,0.2,0.0,0.0,0.38,0.65,0.46,0.76,0.0,1.5,1.48,0.37,0.0,1
0.0,1.49,0.0,0.26,1.14,0.28,0.0,0.0,0.35,0.7,0.49,0.83,0.0,1.46,1.47,0.36,0.0,1
0.0,1.55,0.0,0.46,1.17,0.3,0.0,0.0,0.36,0.68,0.49,0.84,0.0,1.5,1.5,0.33,0.0,1
0.0,1.53,0.0,0.45,1.19,0.16,0.0,0.0,0.37,0.63,0.46,0.75,0.0,1.5,1.58,0.33,0.0,1
0.0,1.61,0.0,0.55,1.22,0.11,0.0,0.0,0.44,0.52,0.45,0.65,0.02,1.52,1.62,0.35,0.0,1
0.0,1.65,0.0,0.53,1.21,0.17,0.0,0.0,0.49,0.53,0.49,0.58,0.03,1.45,1.64,0.29,0.0,1
0.0,1.59,0.0,0.57,1.2,0.19,0.0,0.0,0.58,0.53,0.58,0.56,0.05,1.42,1.63,0.22,0.0,1
0.0,1.53,0.0,0.49,1.2,0.15,0.0,0.0,0.58,0.58,0.61,0.53,0.08,1.34,1.59,0.21,0.0,1
0.0,1.38,0.0,0.3,1.29,0.15,0.0,0.0,0.6,0.54,0.6,0.58,0.11,1.34,1.61,0.21,0.0,1
0.0,1.37,0.0,0.25,1.32,0.11,0.0,0.0,0.54,0.58,0.54,0.63,0.1,1.31,1.6,0.16,0.21,1
0.0,1.25,0.0,0.25,1.33,0.12,0.0,0.0,0.51,0.6,0.46,0.77,0.05,1.36,1.65,0.06,0.42,1
0.0,1.32,0.0,0.3,1.32,0.01,0.0,0.0,0.49,0.68,0.47,0.8,0.01,1.41,1.52,0.09,0.68,1
0.0,1.32,0.0,0.19,1.34,0.01,0.0,0.0,0.47,0.6,0.35,0.8,0.0,1.48,1.49,0.19,0.54,1
0.0,1.41,0.0,0.07,1.32,0.0,0.0,0.0,0.44,0.69,0.32,0.72,0.0,1.54,1.43,0.36,0.33,1
0.0,1.5,0.0,0.02,1.28,0.13,0.0,0.0,0.4,0.66,0.28,0.7,0.05,1.56,1.51,0.35,0.08,1
0.0,1.64,0.0,0.01,1.22,0.2,0.0,0.0,0.4,0.7,0.35,0.65,0.05,1.6,1.5,0.3,0.0,1
0.0,1.75,0.0,0.0,1.19,0.23,0.0,0.0,0.42,0.71,0.45,0.65,0.05,1.58,1.54,0.25,0.0,1
0.0,1.83,0.0,0.01,1.2,0.11,0.0,0.0,0.44,0.78,0.45,0.64,0.05,1.57,1.48,0.22,0.0,1
0.0,1.89,0.0,0.01,1.23,0.11,0.0,0.0,0.47,0.81,0.47,0.62,0.09,1.53,1.48,0.27,0.0,1
0.0,1.93,0.0,0.07,1.26,0.12,0.0,0.0,0.46,0.75,0.44,0.55,0.09,1.56,1.43,0.26,0.0,1
0.0,1.94,0.0,0.2,1.3,0.11,0.0,0.0,0.45,0.6,0.49,0.49,0.04,1.57,1.43,0.23,0.0,1
0.0,1.78,0.0,0.25,1.35,0.06,0.0,0.0,0.38,0.6,0.5,0.46,0.0,1.5,1.44,0.19,0.18,1
0.0,1.54,0.0,0.21,1.36,0.02,0.0,0.0,0.41,0.58,0.48,0.5,0.0,1.4,1.54,0.24,0.35,1
0.0,1.27,0.0,0.15,1.31,0.02,0.0,0.0,0.46,0.66,0.5,0.5,0.0,1.35,1.69,0.28,0.62,1
0.0,1.16,0.0,0.15,1.25,0.09,0.0,0.0,0.52,0.7,0.43,0.53,0.0,1.42,1.8,0.28,0.65,1
0.0,1.26,0.0,0.12,1.25,0.19,0.0,0.0,0.53,0.77,0.39,0.56,0.0,1.51,1.77,0.27,0.68,1
0.0,1.48,0.0,0.06,1.3,0.28,0.0,0.0,0.51,0.77,0.32,0.57,0.0,1.54,1.73,0.28,0.41,1
0.0,1.65,0.0,0.01,1.32,0.21,0.0,0.0,0.51,0.7,0.35,0.57,0.0,1.6,1.71,0.36,0.2,1
0.0,1.74,0.0,0.01,1.32,0.21,0.0,0.0,0.49,0.56,0.43,0.55,0.0,1.59,1.69,0.31,0.0,1
0.0,1.69,0.0,0.04,1.31,0.12,0.0,0.0,0.52,0.57,0.53,0.62,0.06,1.58,1.61,0.35,0.0,1
0.0,1.74,0.0,0.15,1.35,0.09,0.0,0.0,0.54,0.64,0.61,0.59,0.1,1.51,1.53,0.36,0.0,1
0.0,1.68,0.0,0.21,1.38,0.0,0.0,0.0,0.58,0.72,0.67,0.62,0.12,1.49,1.49,0.39,0.0,1
0.0,1.66,0.0,0.26,1.41,0.0,0.0,0.0,0.63,0.79,0.69,0.55,0.17,1.48,1.42,0.33,0.0,1
0.0,1.55,0.0,0.29,1.44,0.0,0.0,0.0,0.65,0.82,0.7,0.55,0.3,1.46,1.45,0.26,0.0,1
0.01,1.5,0.0,0.32,1.48,0.0,0.0,0.0,0.68,0.85,0.73,0.46,0.34,1.42,1.43,0.19,0.0,1
0.04,1.57,0.0,0.36,1.53,0.0,0.0,0.0,0.69,0.87,0.66,0.45,0.35,1.4,1.43,0.15,0.0,1
0.09,1.7,0.0,0.39,1.55,0.06,0.0,0.0,0.7,0.84,0.63,0.39,0.24,1.39,1.36,0.1,0.0,1
0.17,1.87,0.0,0.44,1.51,0.06,0.0,0.0,0.73,0.86,0.63,0.41,0.24,1.37,1.37,0.09,0.0,1
0.24,1.91,0.0,0.46,1.5,0.07,0.0,0.0,0.77,0.88,0.66,0.47,0.3,1.29,1.35,0.21,0.0,1
0.35,1.9,0.0,0.49,1.49,0.01,0.0,0.04,0.84,0.99,0.69,0.48,0.42,1.23,1.35,0.29,0.0,1
0.46,1.9,0.0,0.44,1.5,0.05,0.0,0.11,0.89,1.15,0.66,0.55,0.52,1.15,1.27,0.41,0.0,1
0.57,1.92,0.0,0.41,1.49,0.04,0.0,0.15,0.95,1.18,0.71,0.49,0.33,1.19,1.14,0.26,0.0,1
0.6,1.87,0.0,0.33,1.48,0.12,0.0,0.14,0.96,1.22,0.71,0.53,0.26,1.18,1.06,0.29,0.0,1
0.54,1.83,0.0,0.36,1.55,0.1,0.0,0.12,0.97,1.24,0.69,0.45,0.2,1.15,1.06,0.31,0.0,1
0.46,1.74,0.0,0.34,1.66,0.14,0.0,0.08,0.96,1.25,0.66,0.52,0.2,1.04,1.18,0.31,0.05,1
0.43,1.65,0.0,0.33,1.71,0.13,0.0,0.11,0.98,1.2,0.73,0.64,0.15,0.93,1.27,0.17,0.17,1
0.44,1.48,0.0,0.34,1.69,0.19,0.0,0.06,1.0,1.13,0.82,0.74,0.1,0.93,1.28,0.0,0.39,1
0.39,1.37,0.0,0.32,1.64,0.15,0.0,0.06,0.99,1.09,0.83,0.72,0.14,0.95,1.25,0.0,0.58,1
